,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined,Id_Item_First,Id_Item_Second,Id_Item_Third,Class_Outlet_Per_Year,Class_Item_Weight,Class_Item_Visibility,Item_Sales,Item_MRP_AVG,Item_Sales_AVG,Class_Item_MRP,Outlet_Item_Sales_AVG
8043,FDO22,13.5,Regular,0.029893094,Snack Foods,81.096,OUT010,1998,Medium,Tier 3,Grocery Store,159.792,Food,FD,O,22,Class B,Heavy,Low,2.0,80.03885714285715,12.0,Cheap,2.383783783783784
8044,FDU60,20.0,Regular,0.10026206800000001,Baking Goods,169.6132,OUT010,1998,Medium,Tier 3,Grocery Store,169.1132,Food,FD,U,60,Class B,Heavy,Low,1.0,168.94653333333335,18.666666666666668,Medium,2.383783783783784
8045,DRM23,16.6,Low Fat,0.227189581,Hard Drinks,173.9422,OUT010,1998,Medium,Tier 3,Grocery Store,172.4422,Drinks,DR,M,23,Class B,Heavy,Intermediate,1.0,172.29934285714285,16.285714285714285,Medium,2.383783783783784
8046,FDY24,4.88,Regular,0.223440258,Baking Goods,52.2298,OUT010,1998,Medium,Tier 3,Grocery Store,161.7894,Food,FD,Y,24,Class B,Light,Intermediate,3.0,53.3298,15.6,Cheap,2.383783783783784
8047,FDV28,16.1,Regular,0.267352587,Frozen Foods,34.9558,OUT010,1998,Medium,Tier 3,Grocery Store,67.9116,Food,FD,V,28,Class B,Heavy,High,2.0,33.99865714285715,14.285714285714286,Cheap,2.383783783783784
8048,FDT58,9.0,Low Fat,0.143870574,Snack Foods,169.4816,OUT010,1998,Medium,Tier 3,Grocery Store,503.3448,Food,FD,T,58,Class B,Medium,Low,3.0,168.56493333333333,12.166666666666666,Medium,2.383783783783784
8049,NCI31,20.0,Low Fat,0.136124989,Others,38.319,OUT010,1998,Medium,Tier 3,Grocery Store,146.476,Non-Consumable,NC,I,31,Class B,Heavy,Low,4.0,36.77614285714286,15.428571428571429,Cheap,2.383783783783784
8050,FDM32,20.5,Low Fat,0.01547047175,Fruits and Vegetables,90.883,OUT010,1998,Medium,Tier 3,Grocery Store,89.883,Food,FD,M,32,Class B,Extra Heavy,Low,1.0,89.93299999999999,8.75,Cheap,2.383783783783784
8051,FDJ55,12.8,Regular,0.039385992,Meat,224.8404,OUT010,1998,Medium,Tier 3,Grocery Store,1575.2828,Food,FD,J,55,Class B,Heavy,Low,7.0,224.72790000000003,18.625,Expensive,2.383783783783784
8052,FDO56,10.195,Regular,0.075291577,Fruits and Vegetables,119.1808,OUT010,1998,Medium,Tier 3,Grocery Store,351.5424,Food,FD,O,56,Class B,Heavy,Low,3.0,117.76079999999999,7.8,Medium,2.383783783783784
8053,NCW42,18.2,Low Fat,0.097865088,Household,221.8456,OUT010,1998,Medium,Tier 3,Grocery Store,884.1824,Non-Consumable,NC,W,42,Class B,Heavy,Low,4.0,221.0456,12.0,Expensive,2.383783783783784
8054,FDD16,20.5,Low Fat,0.060847634000000005,Frozen Foods,75.0696,OUT010,1998,Medium,Tier 3,Grocery Store,149.1392,Food,FD,D,16,Class B,Extra Heavy,Low,2.0,74.6696,10.5,Cheap,2.383783783783784
8055,NCG18,15.3,Low Fat,0.038460297000000004,Household,104.0332,OUT010,1998,Medium,Tier 3,Grocery Store,205.0664,Non-Consumable,NC,G,18,Class B,Heavy,Low,2.0,102.7732,18.0,Medium,2.383783783783784
8056,FDK02,12.5,Low Fat,0.187841082,Canned,119.244,OUT010,1998,Medium,Tier 3,Grocery Store,119.844,Food,FD,K,02,Class B,Heavy,Intermediate,1.0,119.81066666666665,12.333333333333334,Medium,2.383783783783784
8057,FDQ31,5.785,Regular,0.09012919999999999,Fruits and Vegetables,89.8856,OUT010,1998,Medium,Tier 3,Grocery Store,175.7712,Food,FD,Q,31,Class B,Medium,Low,2.0,87.8856,12.0,Cheap,2.383783783783784
8058,NCJ17,7.68,Low Fat,0.255348289,Health and Hygiene,84.4224,OUT010,1998,Medium,Tier 3,Grocery Store,170.4448,Non-Consumable,NC,J,17,Class B,Medium,High,2.0,85.30239999999999,11.4,Cheap,2.383783783783784
8059,FDD57,18.1,Low Fat,0.037492325,Fruits and Vegetables,95.5094,OUT010,1998,Medium,Tier 3,Grocery Store,95.2094,Food,FD,D,57,Class B,Heavy,Low,1.0,95.2094,15.285714285714286,Cheap,2.383783783783784
8060,FDK52,18.25,Low Fat,0.132596101,Frozen Foods,226.2062,OUT010,1998,Medium,Tier 3,Grocery Store,677.1186,Food,FD,K,52,Class B,Heavy,Low,3.0,225.2562,16.833333333333332,Expensive,2.383783783783784
8061,NCK18,9.6,Low Fat,0.011211251,Household,166.9184,OUT010,1998,Medium,Tier 3,Grocery Store,660.4736,Non-Consumable,NC,K,18,Class B,Medium,Low,4.0,164.94697142857143,17.0,Medium,2.383783783783784
8062,FDU58,6.61,Regular,0.04855968,Snack Foods,188.4898,OUT010,1998,Medium,Tier 3,Grocery Store,187.0898,Food,FD,U,58,Class B,Medium,Low,1.0,187.66980000000004,13.4,Medium,2.383783783783784
8063,FDP11,15.85,Low Fat,0.11566015,Breads,218.3166,OUT010,1998,Medium,Tier 3,Grocery Store,435.4332,Food,FD,P,11,Class B,Heavy,Low,2.0,217.64159999999998,11.5,Expensive,2.383783783783784
8064,NCG43,20.2,Low Fat,0.124261614,Household,93.6462,OUT010,1998,Medium,Tier 3,Grocery Store,277.6386,Non-Consumable,NC,G,43,Class B,Extra Heavy,Low,3.0,93.38905714285714,12.142857142857142,Cheap,2.383783783783784
8065,FDL14,8.115,Regular,0.05382735,Canned,155.2972,OUT010,1998,Medium,Tier 3,Grocery Store,311.5944,Food,FD,L,14,Class B,Medium,Low,2.0,155.6472,12.25,Medium,2.383783783783784
8066,FDS45,5.175,Regular,0.04937018,Snack Foods,106.7622,OUT010,1998,Medium,Tier 3,Grocery Store,211.7244,Food,FD,S,45,Class B,Medium,Low,2.0,106.60505714285713,17.142857142857142,Medium,2.383783783783784
8067,FDD46,6.035,Low Fat,0.23643360100000002,Snack Foods,155.5998,OUT010,1998,Medium,Tier 3,Grocery Store,153.7998,Food,FD,D,46,Class B,Medium,Intermediate,1.0,154.36646666666664,11.0,Medium,2.383783783783784
8068,FDR43,18.2,Low Fat,0.270300331,Fruits and Vegetables,38.319,OUT010,1998,Medium,Tier 3,Grocery Store,109.85700000000001,Food,FD,R,43,Class B,Heavy,High,3.0,38.00650000000001,14.0,Cheap,2.383783783783784
8069,FDK03,12.6,Regular,0.123727659,Dairy,253.0356,OUT010,1998,Medium,Tier 3,Grocery Store,254.3356,Food,FD,K,03,Class B,Heavy,Low,1.0,255.06417142857143,19.571428571428573,Expensive,2.383783783783784
8070,FDO57,20.75,Low Fat,0.18195852399999998,Snack Foods,161.0578,OUT010,1998,Medium,Tier 3,Grocery Store,481.3734,Food,FD,O,57,Class B,Extra Heavy,Intermediate,3.0,160.7863714285714,12.714285714285714,Medium,2.383783783783784
8071,FDF16,7.3,Low Fat,0.144167934,Frozen Foods,146.3076,OUT010,1998,Medium,Tier 3,Grocery Store,886.8456,Food,FD,F,16,Class B,Medium,Low,6.0,147.7701,13.0,Medium,2.383783783783784
8072,FDK08,9.195,Regular,0.20471303600000001,Fruits and Vegetables,101.0016,OUT010,1998,Medium,Tier 3,Grocery Store,202.4032,Food,FD,K,08,Class B,Medium,Intermediate,2.0,100.5873142857143,11.285714285714286,Medium,2.383783783783784
8073,FDW12,8.315,Regular,0.059540542,Baking Goods,143.6444,OUT010,1998,Medium,Tier 3,Grocery Store,145.1444,Food,FD,W,12,Class B,Medium,Low,1.0,144.87297142857145,13.714285714285714,Medium,2.383783783783784
8074,FDE04,19.75,Regular,0.030166923999999998,Frozen Foods,179.766,OUT010,1998,Medium,Tier 3,Grocery Store,719.064,Food,FD,E,04,Class B,Heavy,Low,4.0,180.16599999999997,13.666666666666666,Medium,2.383783783783784
8075,FDZ45,14.1,Low Fat,0.111936685,Snack Foods,198.8084,OUT010,1998,Medium,Tier 3,Grocery Store,992.0419999999999,Food,FD,Z,45,Class B,Heavy,Low,5.0,198.3084,13.5,Medium,2.383783783783784
8076,FDE34,9.195,Low Fat,0.18058808199999998,Snack Foods,182.2634,OUT010,1998,Medium,Tier 3,Grocery Store,363.5268,Food,FD,E,34,Class B,Medium,Intermediate,2.0,182.5634,16.333333333333332,Medium,2.383783783783784
8077,NCJ18,12.35,Low Fat,0.274405193,Household,117.1124,OUT010,1998,Medium,Tier 3,Grocery Store,355.5372,Non-Consumable,NC,J,18,Class B,Heavy,High,3.0,118.26954285714285,17.571428571428573,Medium,2.383783783783784
8078,FDX27,20.7,Regular,0.191008614,Dairy,92.8436,OUT010,1998,Medium,Tier 3,Grocery Store,189.0872,Food,FD,X,27,Class B,Extra Heavy,Intermediate,2.0,93.5636,12.4,Cheap,2.383783783783784
8079,NCH30,17.1,Low Fat,0.11240211800000001,Household,112.986,OUT010,1998,Medium,Tier 3,Grocery Store,113.186,Non-Consumable,NC,H,30,Class B,Heavy,Low,1.0,114.3717142857143,14.714285714285714,Medium,2.383783783783784
8080,NCM29,11.5,Low Fat,0.029529474,Health and Hygiene,132.6626,OUT010,1998,Medium,Tier 3,Grocery Store,262.3252,Non-Consumable,NC,M,29,Class B,Heavy,Low,2.0,131.30545714285716,15.714285714285714,Medium,2.383783783783784
8081,NCU54,8.88,Low Fat,0.165073642,Household,207.727,OUT010,1998,Medium,Tier 3,Grocery Store,209.727,Non-Consumable,NC,U,54,Class B,Medium,Intermediate,1.0,208.9936666666667,17.5,Expensive,2.383783783783784
8082,FDH44,19.1,Regular,0.043304681,Fruits and Vegetables,147.5418,OUT010,1998,Medium,Tier 3,Grocery Store,294.2836,Food,FD,H,44,Class B,Heavy,Low,2.0,147.3418,12.833333333333334,Medium,2.383783783783784
8083,FDR59,14.5,Regular,0.106894492,Breads,260.4594,OUT010,1998,Medium,Tier 3,Grocery Store,1046.6376,Food,FD,R,59,Class B,Heavy,Low,4.0,262.0719,14.375,Expensive,2.383783783783784
8084,FDN08,7.72,Regular,0.147904328,Fruits and Vegetables,116.6466,OUT010,1998,Medium,Tier 3,Grocery Store,117.8466,Food,FD,N,08,Class B,Medium,Low,1.0,117.44660000000002,16.2,Medium,2.383783783783784
8085,FDB27,7.575,Low Fat,0.092711708,Dairy,197.7768,OUT010,1998,Medium,Tier 3,Grocery Store,197.0768,Food,FD,B,27,Class B,Medium,Low,1.0,196.91013333333333,16.833333333333332,Medium,2.383783783783784
8086,FDA03,18.5,Regular,0.076097035,Dairy,145.8102,OUT010,1998,Medium,Tier 3,Grocery Store,291.6204,Food,FD,A,03,Class B,Heavy,Low,2.0,145.3602,15.5,Medium,2.383783783783784
8087,DRJ13,12.65,Low Fat,0.105265475,Soft Drinks,159.9578,OUT010,1998,Medium,Tier 3,Grocery Store,962.7468,Drinks,DR,J,13,Class B,Heavy,Low,6.0,160.07446666666667,13.666666666666666,Medium,2.383783783783784
8088,FDE53,10.895,Low Fat,0.04499187599999999,Frozen Foods,107.228,OUT010,1998,Medium,Tier 3,Grocery Store,426.11199999999997,Food,FD,E,53,Class B,Heavy,Low,4.0,106.60799999999999,11.2,Medium,2.383783783783784
8089,DRJ11,9.5,Low Fat,0.142425145,Hard Drinks,189.9872,OUT010,1998,Medium,Tier 3,Grocery Store,756.3488,Drinks,DR,J,11,Class B,Medium,Low,4.0,189.3729142857143,15.428571428571429,Medium,2.383783783783784
8090,NCB06,17.6,Low Fat,0.137807013,Health and Hygiene,161.792,OUT010,1998,Medium,Tier 3,Grocery Store,159.792,Non-Consumable,NC,B,06,Class B,Heavy,Low,1.0,161.19200000000004,16.2,Medium,2.383783783783784
8091,DRL01,19.5,Regular,0.129170642,Soft Drinks,233.9958,OUT010,1998,Medium,Tier 3,Grocery Store,467.3916,Drinks,DR,L,01,Class B,Heavy,Low,2.0,233.3100857142857,18.285714285714285,Expensive,2.383783783783784
8092,NCY18,7.285,Low Fat,0.052141447,Household,174.9054,OUT010,1998,Medium,Tier 3,Grocery Store,525.3162,Non-Consumable,NC,Y,18,Class B,Medium,Low,3.0,175.0498444444444,18.444444444444443,Medium,2.383783783783784
8093,FDV60,20.2,Regular,0.196438668,Baking Goods,194.611,OUT010,1998,Medium,Tier 3,Grocery Store,392.82199999999995,Food,FD,V,60,Class B,Extra Heavy,Intermediate,2.0,196.0776666666667,13.666666666666666,Medium,2.383783783783784
8094,FDY12,9.8,Regular,0.235354055,Baking Goods,50.8008,OUT010,1998,Medium,Tier 3,Grocery Store,101.2016,Food,FD,Y,12,Class B,Medium,Intermediate,2.0,50.0608,9.2,Cheap,2.383783783783784
8095,DRE49,20.75,Low Fat,0.035568147,Soft Drinks,151.8024,OUT010,1998,Medium,Tier 3,Grocery Store,151.8024,Drinks,DR,E,49,Class B,Extra Heavy,Low,1.0,152.46906666666666,17.555555555555557,Medium,2.383783783783784
8096,FDP44,16.5,Regular,0.133424184,Fruits and Vegetables,102.2332,OUT010,1998,Medium,Tier 3,Grocery Store,102.5332,Food,FD,P,44,Class B,Heavy,Low,1.0,101.74986666666666,13.666666666666666,Medium,2.383783783783784
8097,FDZ26,11.6,Regular,0.241055611,Dairy,238.5222,OUT010,1998,Medium,Tier 3,Grocery Store,717.0666,Food,FD,Z,26,Class B,Heavy,Intermediate,3.0,239.3347,15.625,Expensive,2.383783783783784
8098,NCP41,16.6,Low Fat,0.027133398,Health and Hygiene,106.2596,OUT010,1998,Medium,Tier 3,Grocery Store,215.7192,Non-Consumable,NC,P,41,Class B,Heavy,Low,2.0,108.6096,8.0,Medium,2.383783783783784
8099,FDS37,7.655,Low Fat,0.05346916,Canned,114.1492,OUT010,1998,Medium,Tier 3,Grocery Store,115.8492,Food,FD,S,37,Class B,Medium,Low,1.0,115.56586666666665,12.666666666666666,Medium,2.383783783783784
8100,FDH35,18.25,Low Fat,0.10084386,Starchy Foods,166.3526,OUT010,1998,Medium,Tier 3,Grocery Store,164.4526,Food,FD,H,35,Class B,Heavy,Low,1.0,164.66926666666666,14.0,Medium,2.383783783783784
8101,FDH10,21.0,Low Fat,0.082526478,Snack Foods,191.8478,OUT010,1998,Medium,Tier 3,Grocery Store,774.9912,Food,FD,H,10,Class B,Extra Heavy,Low,4.0,193.5853,10.625,Medium,2.383783783783784
8102,FDJ44,12.3,Regular,0.17797002,Fruits and Vegetables,173.1396,OUT010,1998,Medium,Tier 3,Grocery Store,697.7584,Food,FD,J,44,Class B,Heavy,Intermediate,4.0,174.4271,14.875,Medium,2.383783783783784
8103,FDH53,20.5,Regular,0.032136417,Frozen Foods,83.9592,OUT010,1998,Medium,Tier 3,Grocery Store,165.1184,Food,FD,H,53,Class B,Extra Heavy,Low,2.0,83.5092,14.5,Cheap,2.383783783783784
8104,FDE26,9.3,Low Fat,0.14897741,Canned,143.0786,OUT010,1998,Medium,Tier 3,Grocery Store,288.9572,Food,FD,E,26,Class B,Medium,Low,2.0,144.15860000000004,13.6,Medium,2.383783783783784
8105,FDM12,16.7,Regular,0.117026714,Baking Goods,189.2214,OUT010,1998,Medium,Tier 3,Grocery Store,188.4214,Food,FD,M,12,Class B,Heavy,Low,1.0,189.15473333333333,6.333333333333333,Medium,2.383783783783784
8106,FDB58,10.5,Regular,0.022590317999999998,Snack Foods,140.6154,OUT010,1998,Medium,Tier 3,Grocery Store,283.6308,Food,FD,B,58,Class B,Heavy,Low,2.0,142.14397142857143,15.857142857142858,Medium,2.383783783783784
8107,FDE05,10.895,Regular,0.05432142,Frozen Foods,146.2102,OUT010,1998,Medium,Tier 3,Grocery Store,437.4306,Food,FD,E,05,Class B,Heavy,Low,3.0,145.94353333333333,14.166666666666666,Medium,2.383783783783784
8108,NCB07,19.2,Low Fat,0.12973174699999998,Household,196.21099999999998,OUT010,1998,Medium,Tier 3,Grocery Store,589.2330000000001,Non-Consumable,NC,B,07,Class B,Heavy,Low,3.0,197.07766666666666,16.333333333333332,Medium,2.383783783783784
8109,NCV41,14.35,Low Fat,0.028519419,Health and Hygiene,109.2228,OUT010,1998,Medium,Tier 3,Grocery Store,221.0456,Non-Consumable,NC,V,41,Class B,Heavy,Low,2.0,110.0103,14.0,Medium,2.383783783783784
8110,DRJ23,18.35,Low Fat,0.069745165,Hard Drinks,190.2872,OUT010,1998,Medium,Tier 3,Grocery Store,378.1744,Drinks,DR,J,23,Class B,Heavy,Low,2.0,188.50719999999998,15.2,Medium,2.383783783783784
8111,FDZ10,17.85,Low Fat,0.074422769,Snack Foods,128.002,OUT010,1998,Medium,Tier 3,Grocery Store,253.00400000000002,Food,FD,Z,10,Class B,Heavy,Low,2.0,126.76866666666668,14.5,Medium,2.383783783783784
8112,FDM13,6.425,Low Fat,0.10574254400000001,Breakfast,130.5626,OUT010,1998,Medium,Tier 3,Grocery Store,131.1626,Food,FD,M,13,Class B,Medium,Low,1.0,132.02259999999998,6.8,Medium,2.383783783783784
8113,NCQ54,17.7,Low Fat,0.020993364,Household,166.8474,OUT010,1998,Medium,Tier 3,Grocery Store,168.4474,Non-Consumable,NC,Q,54,Class B,Heavy,Low,1.0,167.6674,20.8,Medium,2.383783783783784
8114,FDW38,5.325,Regular,0.23212188,Dairy,55.5298,OUT010,1998,Medium,Tier 3,Grocery Store,53.9298,Food,FD,W,38,Class B,Medium,Intermediate,1.0,54.58694285714286,11.857142857142858,Cheap,2.383783783783784
8115,FDY32,7.605,Low Fat,0.216323008,Fruits and Vegetables,165.021,OUT010,1998,Medium,Tier 3,Grocery Store,815.605,Food,FD,Y,32,Class B,Medium,Intermediate,5.0,164.08766666666665,10.333333333333334,Medium,2.383783783783784
8116,DRL35,15.7,Low Fat,0.026332202714285713,Hard Drinks,43.376999999999995,OUT010,1998,Medium,Tier 3,Grocery Store,129.83100000000002,Drinks,DR,L,35,Class B,Heavy,Low,3.0,42.991285714285716,17.857142857142858,Cheap,2.383783783783784
8117,FDB22,8.02,Low Fat,0.18652881899999998,Snack Foods,151.9998,OUT010,1998,Medium,Tier 3,Grocery Store,307.5996,Food,FD,B,22,Class B,Medium,Intermediate,2.0,153.8998,14.4,Medium,2.383783783783784
8118,FDV37,13.0,Regular,0.139785104,Canned,196.2426,OUT010,1998,Medium,Tier 3,Grocery Store,197.7426,Food,FD,V,37,Class B,Heavy,Low,1.0,196.9926,12.166666666666666,Medium,2.383783783783784
8119,FDF26,6.825,Regular,0.078057026,Canned,154.5998,OUT010,1998,Medium,Tier 3,Grocery Store,153.7998,Food,FD,F,26,Class B,Medium,Low,1.0,154.2331333333333,13.833333333333334,Medium,2.383783783783784
8120,NCP55,14.65,Low Fat,0.0088731735,Others,56.4614,OUT010,1998,Medium,Tier 3,Grocery Store,55.2614,Non-Consumable,NC,P,55,Class B,Heavy,Low,1.0,55.64473333333333,10.833333333333334,Cheap,2.383783783783784
8121,FDU15,13.65,Regular,0.044526443,Meat,37.9532,OUT010,1998,Medium,Tier 3,Grocery Store,71.9064,Food,FD,U,15,Class B,Heavy,Low,2.0,36.736533333333334,17.333333333333332,Cheap,2.383783783783784
8122,FDB41,19.0,Regular,0.162882227,Frozen Foods,46.8718,OUT010,1998,Medium,Tier 3,Grocery Store,189.0872,Food,FD,B,41,Class B,Heavy,Intermediate,4.0,47.471799999999995,12.666666666666666,Cheap,2.383783783783784
8123,DRE27,11.85,Low Fat,0.22206335100000002,Dairy,99.6726,OUT010,1998,Medium,Tier 3,Grocery Store,195.7452,Drinks,DR,E,27,Class B,Heavy,Intermediate,2.0,97.75593333333335,10.166666666666666,Cheap,2.383783783783784
8124,DRH03,17.25,Low Fat,0.05869048,Dairy,91.61200000000001,OUT010,1998,Medium,Tier 3,Grocery Store,93.212,Drinks,DR,H,03,Class B,Heavy,Low,1.0,92.39533333333334,8.0,Cheap,2.383783783783784
8125,FDD26,8.71,Regular,0.12077345099999999,Canned,186.5924,OUT010,1998,Medium,Tier 3,Grocery Store,555.2772,Food,FD,D,26,Class B,Medium,Low,3.0,184.95906666666667,14.0,Medium,2.383783783783784
8126,FDT32,19.0,Regular,0.10985775,Fruits and Vegetables,188.8214,OUT010,1998,Medium,Tier 3,Grocery Store,188.4214,Food,FD,T,32,Class B,Heavy,Low,1.0,188.3714,13.75,Medium,2.383783783783784
8127,DRB13,6.115,Regular,0.01179078,Soft Drinks,189.053,OUT010,1998,Medium,Tier 3,Grocery Store,948.765,Drinks,DR,B,13,Class B,Medium,Low,5.0,189.693,12.8,Medium,2.383783783783784
8128,FDX51,9.5,Regular,0.036921781,Meat,194.2452,OUT010,1998,Medium,Tier 3,Grocery Store,782.9808,Food,FD,X,51,Class B,Medium,Low,4.0,195.44520000000003,12.8,Medium,2.383783783783784
8129,FDV22,14.85,Regular,0.016635488,Snack Foods,157.563,OUT010,1998,Medium,Tier 3,Grocery Store,312.926,Food,FD,V,22,Class B,Heavy,Low,2.0,156.91299999999998,16.166666666666668,Medium,2.383783783783784
8130,NCI54,15.2,Low Fat,0.056237906,Household,110.7912,OUT010,1998,Medium,Tier 3,Grocery Store,109.1912,Non-Consumable,NC,I,54,Class B,Heavy,Low,1.0,109.42453333333334,13.666666666666666,Medium,2.383783783783784
8131,FDD56,15.2,Regular,0.17370354899999998,Fruits and Vegetables,175.8054,OUT010,1998,Medium,Tier 3,Grocery Store,1050.6324,Food,FD,D,56,Class B,Heavy,Intermediate,6.0,176.5054,15.5,Medium,2.383783783783784
8132,FDU46,10.3,Regular,0.018623146,Snack Foods,87.854,OUT010,1998,Medium,Tier 3,Grocery Store,259.66200000000003,Food,FD,U,46,Class B,Heavy,Low,3.0,86.58257142857143,17.428571428571427,Cheap,2.383783783783784
8133,FDR23,15.85,Low Fat,0.13689554,Breads,176.437,OUT010,1998,Medium,Tier 3,Grocery Store,529.311,Food,FD,R,23,Class B,Heavy,Low,3.0,176.77450000000005,17.25,Medium,2.383783783783784
8134,FDL46,20.35,Low Fat,0.090480214,Snack Foods,119.5466,OUT010,1998,Medium,Tier 3,Grocery Store,117.8466,Food,FD,L,46,Class B,Extra Heavy,Low,1.0,117.93231428571427,10.428571428571429,Medium,2.383783783783784
8135,FDZ03,13.65,Regular,0.13187274,Dairy,188.024,OUT010,1998,Medium,Tier 3,Grocery Store,745.696,Food,FD,Z,03,Class B,Heavy,Low,4.0,186.324,15.0,Medium,2.383783783783784
8136,FDQ14,9.27,Low Fat,0.10341925699999999,Dairy,148.105,OUT010,1998,Medium,Tier 3,Grocery Store,149.805,Food,FD,Q,14,Class B,Medium,Low,1.0,148.745,9.0,Medium,2.383783783783784
8137,FDT39,6.26,Regular,0.016516867,Meat,151.1366,OUT010,1998,Medium,Tier 3,Grocery Store,453.4098,Food,FD,T,39,Class B,Medium,Low,3.0,151.1366,14.4,Medium,2.383783783783784
8138,FDY47,8.6,Regular,0.09119581800000001,Breads,130.231,OUT010,1998,Medium,Tier 3,Grocery Store,129.83100000000002,Food,FD,Y,47,Class B,Medium,Low,1.0,130.04350000000002,13.375,Medium,2.383783783783784
8139,FDA50,16.25,Low Fat,0.14591330800000002,Dairy,95.441,OUT010,1998,Medium,Tier 3,Grocery Store,193.082,Food,FD,A,50,Class B,Heavy,Low,2.0,96.50350000000002,12.625,Cheap,2.383783783783784
8140,FDG33,5.365,Regular,0.234733477,Seafood,173.4764,OUT010,1998,Medium,Tier 3,Grocery Store,171.7764,Food,FD,G,33,Class B,Medium,Intermediate,1.0,172.2964,13.3,Medium,2.383783783783784
8141,FDQ40,11.1,Regular,0.06030268900000001,Frozen Foods,175.8712,OUT010,1998,Medium,Tier 3,Grocery Store,175.7712,Food,FD,Q,40,Class B,Heavy,Low,1.0,176.29342222222223,13.444444444444445,Medium,2.383783783783784
8142,FDJ57,7.42,Regular,0.036109859,Seafood,186.5582,OUT010,1998,Medium,Tier 3,Grocery Store,185.7582,Food,FD,J,57,Class B,Medium,Low,1.0,185.51534285714283,16.571428571428573,Medium,2.383783783783784
8143,FDX48,17.75,Regular,0.063416566,Baking Goods,154.6656,OUT010,1998,Medium,Tier 3,Grocery Store,308.9312,Food,FD,X,48,Class B,Heavy,Low,2.0,154.2906,9.25,Medium,2.383783783783784
8144,DRC25,5.73,Low Fat,0.075943184,Soft Drinks,85.5882,OUT010,1998,Medium,Tier 3,Grocery Store,171.7764,Drinks,DR,C,25,Class B,Medium,Low,2.0,86.23105714285714,13.142857142857142,Cheap,2.383783783783784
8145,FDD17,7.5,Low Fat,0.05461082900000001,Frozen Foods,237.1906,OUT010,1998,Medium,Tier 3,Grocery Store,237.6906,Food,FD,D,17,Class B,Medium,Low,1.0,238.1048857142857,14.571428571428571,Expensive,2.383783783783784
8146,DRO47,10.195,Low Fat,0.187841082,Hard Drinks,112.486,OUT010,1998,Medium,Tier 3,Grocery Store,113.186,Drinks,DR,O,47,Class B,Heavy,Intermediate,1.0,113.086,13.0,Medium,2.383783783783784
8147,FDU48,18.85,Low Fat,0.0926587,Baking Goods,131.4284,OUT010,1998,Medium,Tier 3,Grocery Store,263.6568,Food,FD,U,48,Class B,Heavy,Low,2.0,132.09506666666667,5.333333333333333,Medium,2.383783783783784
8148,NCE31,7.67,Low Fat,0.309390255,Household,33.2216,OUT010,1998,Medium,Tier 3,Grocery Store,138.4864,Non-Consumable,NC,E,31,Class B,Medium,High,4.0,34.4716,12.875,Cheap,2.383783783783784
8149,FDG58,10.695,Regular,0.145253944,Snack Foods,156.8972,OUT010,1998,Medium,Tier 3,Grocery Store,467.3916,Food,FD,G,58,Class B,Heavy,Low,3.0,155.9222,12.5,Medium,2.383783783783784
8150,FDZ20,16.1,Low Fat,0.057422821,Fruits and Vegetables,253.7356,OUT010,1998,Medium,Tier 3,Grocery Store,508.6712,Food,FD,Z,20,Class B,Heavy,Low,2.0,254.1106,19.75,Expensive,2.383783783783784
